0.002200	 12.111167	 -0.606364	 11.870320	 1.400331	 10.774373	 2.602941	 10.250355	 6.280695	 6.819315	 9.606067	 6.898889	 9.745866	 5.279667	 9.605499	 1.894116	 11.962528	 -3.170956	 10.503967	 -5.120576	 10.356998
0.002250	 12.160410	 -0.615033	 11.919265	 1.390114	 10.814153	 2.572650	 10.298546	 6.294021	 6.810204	 9.655229	 6.936653	 9.778636	 5.328576	 9.615883	 1.905107	 12.011305	 -3.220198	 10.512644	 -5.167340	 10.374694
0.002300	 12.209696	 -0.623452	 11.968264	 1.380157	 10.854035	 2.542493	 10.346689	 6.307520	 6.800600	 9.704298	 6.974121	 9.811744	 5.377399	 9.626671	 1.915735	 12.060162	 -3.269473	 10.521127	 -5.214134	 10.392311
0.002350	 12.259024	 -0.631618	 12.017314	 1.370461	 10.894018	 2.512471	 10.394784	 6.321191	 6.790505	 9.753268	 7.011290	 9.845187	 5.426129	 9.637865	 1.926001	 12.109096	 -3.318781	 10.529414	 -5.260958	 10.409846
0.002400	 12.308394	 -0.639531	 12.066416	 1.361028	 10.934102	 2.482582	 10.442830	 6.335032	 6.779925	 9.802136	 7.048156	 9.878964	 5.474765	 9.649467	 1.935907	 12.158105	 -3.368122	 10.537506	 -5.307813	 10.427300
0.002450	 12.357804	 -0.647188	 12.115569	 1.351860	 10.974284	 2.452828	 10.490827	 6.349043	 6.768861	 9.850896	 7.084715	 9.913073	 5.523300	 9.661478	 1.945454	 12.207185	 -3.417495	 10.545400	 -5.354698	 10.444672
0.002500	 12.407253	 -0.654589	 12.164770	 1.342959	 11.014566	 2.423207	 10.538774	 6.363222	 6.757318	 9.899545	 7.120965	 9.947510	 5.571732	 9.673901	 1.954642	 12.256334	 -3.466899	 10.553095	 -5.401613	 10.461961
0.002550	 12.456741	 -0.661731	 12.214019	 1.334327	 11.054947	 2.393721	 10.586672	 6.377568	 6.745300	 9.948079	 7.156902	 9.982274	 5.620056	 9.686738	 1.963472	 12.305548	 -3.516334	 10.560592	 -5.448560	 10.479167
0.002600	 12.506265	 -0.668614	 12.263315	 1.325966	 11.095424	 2.364369	 10.634520	 6.392080	 6.732810	 9.996494	 7.192522	 10.017362	 5.668267	 9.699991	 1.971946	 12.354824	 -3.565799	 10.567888	 -5.495537	 10.496288
0.002650	 12.555824	 -0.675235	 12.312656	 1.317877	 11.135999	 2.335151	 10.682317	 6.406756	 6.719852	 10.044786	 7.227824	 10.052771	 5.716362	 9.713662	 1.980065	 12.404161	 -3.615293	 10.574983	 -5.542546	 10.513323
0.002700	 12.605418	 -0.681593	 12.362042	 1.310063	 11.176670	 2.306068	 10.730064	 6.421597	 6.706430	 10.092950	 7.262802	 10.088499	 5.764336	 9.727752	 1.987830	 12.453554	 -3.664815	 10.581875	 -5.589585	 10.530273
0.002750	 12.655045	 -0.687686	 12.411470	 1.302525	 11.217437	 2.277118	 10.777760	 6.436599	 6.692547	 10.140984	 7.297456	 10.124542	 5.812183	 9.742264	 1.995242	 12.503001	 -3.714366	 10.588565	 -5.636656	 10.547136
0.002800	 12.704705	 -0.693513	 12.460940	 1.295266	 11.258299	 2.248304	 10.825406	 6.451763	 6.678208	 10.188883	 7.331780	 10.160899	 5.859901	 9.757198	 2.002302	 12.552500	 -3.763943	 10.595049	 -5.683757	 10.563912
0.002850	 12.754395	 -0.699073	 12.510451	 1.288287	 11.299256	 2.219623	 10.873000	 6.467086	 6.663416	 10.236645	 7.365772	 10.197567	 5.907483	 9.772557	 2.009011	 12.602048	 -3.813548	 10.601329	 -5.730890	 10.580599
0.002900	 12.804114	 -0.704363	 12.560000	 1.281591	 11.340306	 2.191077	 10.920542	 6.482568	 6.648174	 10.284265	 7.399430	 10.234541	 5.954926	 9.788342	 2.015372	 12.651642	 -3.863177	 10.607402	 -5.778055	 10.597198
0.002950	 12.853861	 -0.709382	 12.609587	 1.275178	 11.381449	 2.162665	 10.968033	 6.498207	 6.632488	 10.331741	 7.432750	 10.271821	 6.002224	 9.804554	 2.021384	 12.701279	 -3.912832	 10.613268	 -5.825251	 10.613707
0.003000	 12.903635	 -0.714129	 12.659211	 1.269052	 11.422685	 2.134388	 11.015473	 6.514002	 6.616361	 10.379068	 7.465730	 10.309402	 6.049373	 9.821196	 2.027050	 12.750957	 -3.962511	 10.618926	 -5.872478	 10.630125
0.003050	 12.953435	 -0.718602	 12.708869	 1.263214	 11.464013	 2.106245	 11.062861	 6.529952	 6.599796	 10.426245	 7.498366	 10.347281	 6.096368	 9.838269	 2.032371	 12.800673	 -4.012213	 10.624374	 -5.919737	 10.646453
0.003100	 13.003258	 -0.722799	 12.758560	 1.257666	 11.505432	 2.078237	 11.110197	 6.546054	 6.582798	 10.473266	 7.530656	 10.385456	 6.143204	 9.855773	 2.037348	 12.850424	 -4.061938	 10.629611	 -5.967028	 10.662688
0.003150	 13.053104	 -0.726719	 12.808283	 1.252410	 11.546941	 2.050363	 11.157481	 6.562309	 6.565371	 10.520131	 7.562597	 10.423924	 6.189875	 9.873711	 2.041983	 12.900209	 -4.111685	 10.634638	 -6.014350	 10.678831
0.003200	 13.102972	 -0.730360	 12.858036	 1.247448	 11.588541	 2.022624	 11.204713	 6.578714	 6.547518	 10.566835	 7.594187	 10.462681	 6.236377	 9.892083	 2.046276	 12.950024	 -4.161452	 10.639452	 -6.061705	 10.694880
